Date_time,us,LReactor,C_g,C_Eff,C_CD,T_CD,C_D_g,C_D_Eff,C_PAR
12/11/2021 08:30:49,0,4.5152,-0.00345791,0,0.981069,0,11.4563,2.02907,0
12/11/2021 09:36:02,0,4.5152,-0.000221585,0,0.977667,0,11.3795,2.01546,0
12/11/2021 10:41:15,0,4.5152,-3.89863e-05,0,0.972788,0,11.2694,1.99596,0
12/11/2021 11:46:28,0,4.5152,-0.000532206,-0.00032666,0.969116,0,-0.029408,-0.101058,472.57
12/11/2021 12:51:41,0,4.5152,1.6527,4.58757,0.985601,0,0.344567,0.492146,472.57
12/11/2021 13:56:54,0,4.5152,0.810609,2.12125,1.02559,0,1.24791,1.12554,472.57
12/11/2021 15:02:07,0,4.5152,0.745552,2.0537,1.06207,0,2.07138,1.3647,472.57
12/11/2021 16:07:20,0,4.5152,0.744068,2.04976,1.09804,0,2.88123,1.49522,472.57
12/11/2021 17:12:33,0,4.5152,0.707358,1.91189,1.13282,0,3.66639,1.57032,472.57
12/11/2021 18:17:46,0,4.5152,0.697544,1.83544,1.16809,0,4.46252,1.62632,472.57
12/11/2021 19:22:59,0,4.5152,0.789386,2.03817,1.20358,0,5.2639,1.66974,472.57
12/11/2021 20:28:12,0,4.5152,0.750929,2.03626,1.23872,0,6.05721,1.70068,472.57
12/11/2021 21:33:25,0,4.5152,0.773813,2.05269,1.27368,0,6.84637,1.7242,472.57
12/11/2021 22:38:38,0,4.5152,0.753271,2.05655,1.30867,0,7.63642,1.74373,472.57
12/11/2021 23:43:51,0,4.5152,0.662734,1.81159,1.34274,0,8.40785,1.75585,472.57
13/11/2021 00:49:04,0,4.5152,0.643081,1.73478,1.37651,0,9.1679,1.76405,472.57
13/11/2021 01:54:17,0,4.5152,0.74774,1.92595,1.41055,0,9.93631,1.77245,472.57
13/11/2021 02:59:30,0,4.5152,0.691723,1.87598,1.44359,0,10.6845,1.77613,472.57
13/11/2021 04:04:43,0,4.5152,0.560205,1.77823,1.47614,0,11.4171,1.77719,472.57
13/11/2021 05:09:56,0,4.5152,0.597471,1.34809,1.50845,0,12.1465,1.77761,472.57
13/11/2021 06:15:09,0,4.5152,0.583295,1.62286,1.53957,0,12.8491,1.77441,472.57
13/11/2021 07:20:22,0,4.5152,-0.00039736,0,1.56213,0,13.3584,1.7756,0
13/11/2021 08:25:35,0,4.5152,-0.000476362,0,1.55978,0,13.3053,1.76855,0
13/11/2021 09:30:48,0,4.5152,-0.000932237,0,1.55581,0,13.2155,1.7566,0
13/11/2021 10:36:01,0,4.5152,-0.00435755,0,1.55122,0,13.1106,1.74266,0
13/11/2021 11:41:14,0,4.5152,-0.000271574,-0.00175739,1.54765,0,-0.0414941,-0.160779,472.57
13/11/2021 12:46:27,0,4.5152,-1.96648e-05,-0.000166016,1.54722,0,-0.0511815,-0.0767117,472.57
13/11/2021 13:51:40,0,4.5152,0.620727,1.67369,1.58227,0,0.741768,0.689167,472.57
13/11/2021 14:56:53,0,4.5152,0.623343,1.65496,1.61364,0,1.4484,0.97541,472.57
13/11/2021 16:02:06,0,4.5152,0.675026,1.71769,1.64669,0,2.19442,1.15859,472.57
13/11/2021 17:07:19,0,4.5152,0.72591,1.92466,1.67986,0,2.94342,1.27827,472.57
13/11/2021 18:12:32,0,4.5152,0.782546,2.02931,1.71331,0,3.70072,1.36468,472.57
13/11/2021 19:17:45,0,4.5152,0.688829,1.8878,1.74723,0,4.46383,1.4303,472.57
13/11/2021 20:22:58,0,4.5152,0.548113,1.1565,1.78123,0,5.23191,1.48233,472.57
13/11/2021 21:28:11,0,4.5152,0.660997,1.80931,1.81503,0,5.99485,1.52196,472.57
13/11/2021 22:33:24,0,4.5152,0.727291,1.83212,1.84903,0,6.76254,1.55549,472.57
13/11/2021 23:38:37,0,4.5152,0.73616,1.92836,1.88331,0,7.53631,1.58437,472.57
14/11/2021 00:43:50,0,4.5152,0.700158,1.86553,1.91614,0,8.27769,1.60251,472.57
14/11/2021 01:49:03,0,4.5152,0.642973,1.58412,1.94873,0,9.01333,1.61702,472.57
14/11/2021 02:54:16,0,4.5152,0.619502,1.70467,1.98103,0,9.74251,1.62832,472.57
14/11/2021 03:59:29,0,4.5152,0.601148,1.60433,2.01206,0,10.4432,1.63398,472.57
14/11/2021 05:04:42,0,4.5152,0.462724,1.01656,2.04333,0,11.1514,1.63969,472.57
14/11/2021 06:09:55,0,4.5152,0.475801,1.44014,2.07397,0,11.8407,1.64237,472.57
14/11/2021 07:15:08,0,4.5152,-0.00127461,0,2.09816,0,12.3869,1.6463,0
14/11/2021 08:20:21,0,4.5152,-0.000396168,0,2.09597,0,12.3374,1.63972,0
14/11/2021 09:25:34,0,4.5152,-0.0226984,0,2.09245,0,12.258,1.62917,0
14/11/2021 10:30:47,0,4.5152,-0.00316953,0,2.08786,0,12.1523,1.61512,0
14/11/2021 11:36:00,0,4.5152,-2.99946e-05,-5.26132e-05,2.08383,0,-0.0357064,-0.158198,472.57
14/11/2021 12:41:13,0,4.5152,-1.7866e-05,-0.00016638,2.08269,0,-0.0616317,-0.0971656,472.57
14/11/2021 13:46:26,0,4.5152,0.647912,1.83596,2.1131,0,0.624884,0.598876,472.57
14/11/2021 14:51:39,0,4.5152,0.640924,1.70322,2.1433,0,1.30855,0.901197,472.57
14/11/2021 15:56:52,0,4.5152,0.619849,1.72408,2.17478,0,2.01961,1.08515,472.57
14/11/2021 17:02:05,0,4.5152,0.478363,1.39463,2.20689,0,2.74238,1.20795,472.57
14/11/2021 18:07:18,0,4.58078,0.468551,1.48516,2.20749,0,3.47803,1.29831,472.57
14/11/2021 19:12:31,0,5.67562,0.59944,1.82681,1.71295,0,3.96124,1.28279,472.57
14/11/2021 20:17:44,0,5.67562,0.728716,1.87685,1.74423,0,4.84714,1.38616,472.57
14/11/2021 21:22:57,0,5.67562,0.803497,2.18192,1.77586,0,5.74233,1.47024,472.57
14/11/2021 22:28:10,0,5.67562,0.809766,2.13218,1.80718,0,6.63119,1.53676,472.57
14/11/2021 23:33:23,0,5.67562,0.688422,2.16765,1.83903,0,7.535,1.59524,472.57
15/11/2021 00:38:36,0,5.67562,0.811688,2.182,1.86963,0,8.40338,1.63716,472.57
15/11/2021 01:43:49,0,5.67562,0.74794,1.715,1.90015,0,9.2695,1.67285,472.57
15/11/2021 02:49:02,0,5.67562,0.760281,2.10673,1.9306,0,10.1336,1.70298,472.57
15/11/2021 03:54:15,0,4.44263,0.693161,1.84065,1.96198,0,10.8651,1.70886,472.57
15/11/2021 04:59:28,0,4.44263,0.398066,1.21443,1.99718,0,11.647,1.72122,472.57
15/11/2021 06:04:41,0,4.44263,0.682655,1.60531,2.03175,0,12.4148,1.7304,472.57
15/11/2021 07:09:54,0,4.44263,-0.00523952,0,2.06171,0,13.0805,1.73903,0
15/11/2021 08:15:07,0,4.44263,-0.00646882,0,2.05882,0,13.0163,1.7305,0
15/11/2021 09:20:20,0,4.44263,-0.00116191,0,2.05509,0,12.9333,1.71946,0
15/11/2021 10:25:33,0,4.44263,-0.00077373,0,2.05011,0,12.8227,1.70476,0
15/11/2021 11:30:46,0,4.44263,-4.19597e-06,-0.000121098,2.04507,0,-0.037171,-0.192833,472.57
15/11/2021 12:35:59,0,4.44263,-8.53294e-08,-3.83567e-06,2.04391,0,-0.0631347,-0.104988,472.57
15/11/2021 13:41:12,0,4.44263,0.577685,1.32691,2.08704,0,0.894551,0.885271,472.57
15/11/2021 14:46:25,0,4.44263,0.682519,1.77288,2.12106,0,1.65256,1.16409,472.57
15/11/2021 15:51:38,0,5.86903,0.0692155,0.477621,1.62055,0,2.08988,1.14312,472.57
15/11/2021 16:56:51,0,5.61734,0.871546,2.26788,1.65177,0,2.98605,1.33465,472.57
15/11/2021 18:02:04,0,5.61734,0.838987,2.2908,1.68496,0,3.91768,1.48064,472.57
15/11/2021 19:07:17,0,5.61734,0.872976,2.30176,1.71833,0,4.85774,1.59006,472.57
15/11/2021 20:12:30,0,5.61734,0.856712,2.23805,1.75122,0,5.78384,1.66961,472.57
15/11/2021 21:17:43,0,5.61734,0.915794,2.37179,1.7848,0,6.7246,1.73637,472.57
15/11/2021 22:22:56,0,5.61734,0.85255,2.31035,1.81731,0,7.63541,1.78317,472.57
15/11/2021 23:28:09,0,5.61734,0.870992,2.34664,1.85003,0,8.55461,1.82374,472.57
16/11/2021 00:33:22,0,5.61734,0.806361,2.09615,1.88153,0,9.4392,1.85085,472.57
16/11/2021 01:38:35,0,5.61734,0.770712,2.07874,1.91294,0,10.3214,1.87354,472.57
16/11/2021 02:43:48,0,5.61734,0.767126,2.01595,1.94412,0,11.2019,1.89322,472.57
16/11/2021 03:49:01,0,5.61734,0.789793,2.08003,1.97413,0,12.0399,1.9031,472.57
16/11/2021 04:54:14,0,5.61734,0.744573,2.02832,2.0042,0,12.8846,1.91306,472.57
16/11/2021 05:59:27,0,5.61734,0.635165,1.76794,2.03313,0,13.7016,1.91787,472.57
16/11/2021 07:04:40,0,5.61734,0.129511,0,2.06007,0,14.4539,1.92101,0
16/11/2021 08:09:53,0,5.61734,-0.00487646,0,2.05763,0,14.3854,1.91189,0
16/11/2021 09:15:06,0,5.83044,-2.0607,0,1.51901,0,13.4825,1.7919,0
16/11/2021 10:20:19,0,5.51664,-0.0160901,0,1.51255,0,13.3021,1.76792,0
16/11/2021 11:25:32,0,5.51664,-0.0137775,-0.02941,1.50785,0,-0.0439923,-0.275213,472.57
16/11/2021 12:30:45,0,5.51664,1.82582,5.0526,1.52362,0,0.392148,0.689238,472.57
16/11/2021 13:35:58,0,5.51664,0.832817,2.23023,1.55973,0,1.38827,1.42012,472.57
16/11/2021 14:41:11,0,5.51664,0.883741,2.23196,1.59328,0,2.31375,1.66853,472.57
16/11/2021 15:46:24,0,5.51664,0.800877,2.18097,1.62617,0,3.21971,1.79342,472.57
16/11/2021 16:51:37,0,5.51664,0.818894,2.17598,1.65927,0,4.13387,1.87527,472.57
16/11/2021 17:56:50,0,5.51664,0.836417,2.21294,1.69239,0,5.04747,1.93127,472.57
16/11/2021 19:02:03,0,5.51664,0.887014,2.29797,1.72546,0,5.95944,1.97181,472.57
16/11/2021 20:07:16,0,5.51664,0.838804,2.22996,1.75857,0,6.87286,2.00301,472.57
16/11/2021 21:12:29,0,5.51664,0.84778,2.19649,1.79137,0,7.77982,2.02606,472.57
16/11/2021 22:17:42,0,5.51664,0.784029,2.17011,1.82387,0,8.67404,2.04179,472.57
16/11/2021 23:22:55,0,5.51664,0.655808,1.72557,1.85603,0,9.56109,2.05288,472.57
17/11/2021 00:28:08,0,5.51664,0.582986,1.79447,1.88778,0,10.4368,2.06017,472.57
17/11/2021 01:33:21,0,5.51664,0.784256,2.0748,1.9185,0,11.2842,2.06102,472.57
17/11/2021 02:38:34,0,5.51664,0.758248,2.02688,1.94936,0,12.1354,2.06246,472.57
17/11/2021 03:43:47,0,5.51664,0.657282,1.65892,1.97957,0,12.9734,2.06154,472.57
17/11/2021 04:49:00,0,5.51664,0.638841,1.60108,2.00901,0,13.7831,2.05655,472.57
17/11/2021 05:54:13,0,5.51664,0.583029,1.79362,2.03825,0,14.5871,2.05139,472.57
17/11/2021 06:59:26,0,5.51664,0.694209,1.74522,2.06691,0,15.3779,2.04495,472.57
17/11/2021 08:04:39,0,5.51664,-0.0341845,0,2.0657,0,15.3426,2.03932,0
17/11/2021 09:09:52,0,5.51664,-0.0291451,0,2.06115,0,15.2189,2.02289,0
17/11/2021 10:15:05,0,5.51664,-0.076462,0,2.05537,0,15.0592,2.00166,0
17/11/2021 11:20:18,0,5.41964,-0.087529,-0.0830124,2.04959,0,-0.0598796,-0.471675,472.57
17/11/2021 12:25:31,0,5.721,-0.0132144,-0.18792,1.51151,0,-0.805356,-1.50236,472.57
17/11/2021 13:30:44,0,5.47413,0.745756,2.03509,1.55073,0,0.269851,0.285663,472.57
17/11/2021 14:35:57,0,5.47413,0.853746,2.2966,1.58441,0,1.19219,0.880635,472.57
17/11/2021 15:41:10,0,5.47413,0.871164,2.26791,1.61865,0,2.12909,1.20767,472.57
17/11/2021 16:46:23,0,5.47413,0.863966,2.33794,1.6531,0,3.07451,1.41585,472.57
17/11/2021 17:51:36,0,5.47413,0.842613,2.28188,1.68734,0,4.01157,1.5545,472.57
17/11/2021 18:56:49,0,5.47413,0.899494,2.33902,1.72141,0,4.94202,1.65329,472.57
17/11/2021 20:02:02,0,5.47413,0.894007,2.31571,1.75567,0,5.88448,1.73159,472.57
17/11/2021 21:07:15,0,5.47413,0.679134,1.88041,1.78959,0,6.80806,1.78809,472.57
17/11/2021 22:12:28,0,5.47413,0.653214,2.0317,1.82292,0,7.72054,1.83123,472.57
17/11/2021 23:17:41,0,5.47413,0.79744,2.15811,1.8556,0,8.61476,1.86259,472.57
18/11/2021 00:22:54,0,5.47413,0.737548,1.81436,1.88778,0,9.49574,1.88641,472.57
18/11/2021 01:28:07,0,5.47413,0.783655,2.06244,1.91905,0,10.3515,1.90182,472.57
18/11/2021 02:33:20,0,5.47413,0.728807,1.9894,1.95004,0,11.1997,1.914,472.57
18/11/2021 03:38:33,0,5.47413,0.752023,1.95514,1.97994,0,12.0181,1.91972,472.57
18/11/2021 04:43:46,0,5.47413,0.661924,1.75732,2.00954,0,12.8332,1.9241,472.57
18/11/2021 05:48:59,0,5.47413,0.655773,1.67377,2.03903,0,13.6354,1.92651,472.57
18/11/2021 06:54:12,0,5.47413,0.648423,1.66384,2.06774,0,14.4214,1.92621,472.57
18/11/2021 07:59:25,0,5.47413,-0.0183537,0,2.06967,0,14.4741,1.92371,0
18/11/2021 09:04:38,0,5.47413,-0.0229224,0,2.06587,0,14.3685,1.90967,0
18/11/2021 10:09:51,0,5.47413,-0.0991838,0,2.0601,0,14.2122,1.8889,0
18/11/2021 11:15:04,0,5.47413,-0.0368539,-0.143786,2.05388,0,-0.0411551,-0.437671,472.57
18/11/2021 12:20:17,0,5.47413,-0.00442165,-0.0175057,2.05125,0,-0.113447,-0.225477,472.57
18/11/2021 13:25:30,0,4.24591,0.776426,2.10499,2.07415,0,0.489043,0.536069,472.57
18/11/2021 14:30:43,0,5.67917,0.832483,2.20995,1.56764,0,0.965678,0.731085,472.57
18/11/2021 15:35:56,0,5.39334,0.871398,2.32491,1.60122,0,1.87396,1.08371,472.57
18/11/2021 16:41:09,0,5.39334,0.854212,2.32187,1.63572,0,2.80393,1.31149,472.57
18/11/2021 17:46:22,0,5.39334,0.820318,2.23943,1.67022,0,3.73396,1.46607,472.57
18/11/2021 18:51:35,0,5.39334,0.870755,2.25535,1.70532,0,4.681,1.58353,472.57
18/11/2021 19:56:48,0,5.39334,0.722149,2.20527,1.73973,0,5.60827,1.6667,472.57
18/11/2021 21:02:01,0,5.39334,0.831776,2.2311,1.77339,0,6.51677,1.72686,472.57
18/11/2021 22:07:14,0,5.39334,0.810894,2.13136,1.80701,0,7.42331,1.77486,472.57
18/11/2021 23:12:27,0,5.39334,0.744873,1.88221,1.84048,0,8.32825,1.81384,472.57
19/11/2021 00:17:40,0,5.39334,0.783713,2.06065,1.87306,0,9.20905,1.84159,472.57
19/11/2021 01:22:53,0,5.39334,0.780078,2.09288,1.90546,0,10.0783,1.86345,472.57
19/11/2021 02:28:06,0,5.39334,0.783924,2.03097,1.93747,0,10.9415,1.88078,472.57
19/11/2021 03:33:19,0,5.02178,-0.647558,-0.950593,1.62584,0,11.5203,1.85033,472.57
19/11/2021 04:38:32,0,5.31731,0.871669,2.28484,1.48473,0,12.2354,1.84401,472.57
19/11/2021 05:43:45,0,5.31731,0.927845,2.40149,1.52013,0,13.1744,1.87034,472.57
19/11/2021 06:48:58,0,5.31731,0.6953,1.96597,1.55495,0,14.1,1.89186,472.57
19/11/2021 07:54:11,0,5.31731,-0.0446381,0,1.55983,0,14.2298,1.89163,0
19/11/2021 08:59:24,0,5.31731,-0.0243595,0,1.55581,0,14.123,1.87744,0
19/11/2021 10:04:37,0,5.31731,-0.0211606,0,1.55085,0,13.9876,1.85944,0
19/11/2021 11:09:50,0,5.31731,-0.00713722,-0.0337918,1.54513,0,-0.0115437,-0.187479,472.57
19/11/2021 12:15:03,0,5.31731,-0.00231385,-0.00484255,1.54232,0,-0.0862458,-0.183431,472.57
19/11/2021 13:20:16,0,5.31731,0.837298,2.28355,1.58052,0,0.929207,1.05677,472.57
19/11/2021 14:25:29,0,5.31731,0.841386,2.23953,1.61434,0,1.8306,1.42138,472.57
19/11/2021 15:30:42,0,4.81256,-0.105453,-0.0993499,1.39511,0,2.53806,1.49558,472.57
19/11/2021 16:35:55,0,5.26558,0.946424,2.45633,1.24775,0,3.29872,1.56624,472.57
19/11/2021 17:41:08,0,5.26558,0.955811,2.45319,1.28552,0,4.29256,1.70695,472.57
19/11/2021 18:46:21,0,5.26558,0.922385,2.45258,1.32286,0,5.27639,1.80458,472.57
19/11/2021 19:51:34,0,5.26558,0.898615,2.43124,1.36002,0,6.25454,1.87667,472.57
19/11/2021 20:56:47,0,5.26558,0.860919,2.36959,1.39666,0,7.21928,1.92946,472.57
19/11/2021 22:02:00,0,5.26558,0.868012,2.39872,1.43275,0,8.16956,1.96822,472.57
19/11/2021 23:07:13,0,5.26558,0.860986,2.26428,1.46863,0,9.11406,1.99898,472.57
20/11/2021 00:12:26,0,5.26558,0.867342,2.29069,1.50417,0,10.0498,2.02273,472.57
20/11/2021 01:17:39,0,5.26558,0.858668,2.26594,1.53881,0,10.9641,2.03906,472.57
20/11/2021 02:22:52,0,5.26558,0.806363,2.17648,1.57294,0,11.8603,2.04976,472.57
20/11/2021 03:28:05,0,3.7868,0.499186,1.79795,1.6073,0,12.6606,2.04375,472.57
20/11/2021 04:33:18,0,3.7868,0.773338,2.00269,1.64892,0,13.4487,2.03655,472.57
20/11/2021 05:38:31,0,3.7868,0.707955,1.94025,1.68998,0,14.226,2.0285,472.57
20/11/2021 06:43:44,0,3.7868,0.685072,1.80553,1.72989,0,14.9817,2.01881,472.57
20/11/2021 07:48:57,0,3.7868,-0.00025131,0,1.74094,0,15.191,2.01897,0
20/11/2021 08:54:10,0,3.7868,-0.00149679,0,1.73777,0,15.131,2.011,0
20/11/2021 09:59:23,0,3.7868,-0.00972146,0,1.73312,0,15.0398,1.99888,0
20/11/2021 11:04:36,0,3.7868,-0.00854756,-0.0510328,1.72723,0,-0.00816957,-0.284487,472.57
20/11/2021 12:09:49,0,3.7868,-0.000208215,-0.00253138,1.72541,0,-0.0427224,-0.0976945,472.57
20/11/2021 13:15:02,0,3.7868,0.859941,2.43784,1.75357,0,0.492645,0.582022,472.57
20/11/2021 14:20:15,0,4.27351,-0.0323883,0.454864,1.58532,0,1.16284,0.927249,472.57
20/11/2021 15:25:28,0,5.10225,0.693185,1.74849,1.25033,0,1.64318,0.988348,472.57
20/11/2021 16:30:41,0,5.10225,0.850816,2.29589,1.28693,0,2.57662,1.24374,472.57
20/11/2021 17:35:54,0,5.10225,0.924536,2.41183,1.3235,0,3.50987,1.41512,472.57
20/11/2021 18:41:07,0,5.10225,0.878946,2.35343,1.36034,0,4.44914,1.53982,472.57
20/11/2021 19:46:20,0,5.10225,0.888177,2.34611,1.39733,0,5.39322,1.63492,472.57
20/11/2021 20:51:33,0,5.10225,0.847122,2.11226,1.43371,0,6.32142,1.70515,472.57
20/11/2021 21:56:46,0,5.10225,0.843498,2.29876,1.47005,0,7.25077,1.7614,472.57
20/11/2021 23:01:59,0,5.10225,0.86869,2.28598,1.50614,0,8.16923,1.80542,472.57
21/11/2021 00:07:12,0,5.10225,0.872942,2.26474,1.54205,0,9.08756,1.84184,472.57
21/11/2021 01:12:25,0,5.10225,0.858155,2.23956,1.57751,0,9.98996,1.86988,472.57
21/11/2021 02:17:38,0,5.10225,0.814318,2.17963,1.61187,0,10.8667,1.8893,472.57
21/11/2021 03:22:51,0,3.62359,0.675835,1.51969,1.64587,0,11.6554,1.89186,472.57
21/11/2021 04:28:04,0,5.33905,0.81478,2.18782,1.13516,0,12.139,1.8478,472.57
21/11/2021 05:33:17,0,5.00955,0.907319,2.32113,1.17279,0,13.085,1.87496,472.57
21/11/2021 06:38:30,0,5.00955,0.88161,2.28476,1.2097,0,14.0095,1.89654,472.57
21/11/2021 07:43:43,0,5.00955,-0.0162261,0,1.22197,0,14.3149,1.90313,0
21/11/2021 08:48:56,0,5.00955,-0.00423138,0,1.21856,0,14.2313,1.89202,0
21/11/2021 09:54:09,0,5.00955,-0.0742439,0,1.21396,0,14.1162,1.87672,0
21/11/2021 10:59:22,0,5.00955,-0.0488594,0,1.2073,0,13.9494,1.85454,0
21/11/2021 12:04:35,0,5.00955,-0.00411547,-0.026085,1.20419,0,-0.0741627,-0.183159,472.57
21/11/2021 13:09:48,0,5.00955,0.897202,2.37009,1.24213,0,0.875466,1.07617,472.57
21/11/2021 14:15:01,0,5.00955,0.846465,2.30467,1.27947,0,1.8114,1.48156,472.57
21/11/2021 15:20:14,0,3.53291,0.743843,1.85032,1.31511,0,2.64972,1.62425,472.57
21/11/2021 16:25:27,0,5.24495,0.937797,2.51555,0.907106,0,3.20783,1.5722,472.57
21/11/2021 17:30:40,0,4.94339,0.912444,2.49899,0.946855,0,4.19675,1.71334,472.57
21/11/2021 18:35:53,0,4.94339,0.964605,2.53901,0.987808,0,5.20789,1.82217,472.57
21/11/2021 19:41:06,0,4.94339,0.919977,2.38616,1.02759,0,6.19129,1.89499,472.57
21/11/2021 20:46:19,0,4.94339,0.947718,2.35784,1.06712,0,7.16827,1.95003,472.57
21/11/2021 21:51:32,0,4.94339,0.928437,2.44278,1.10621,0,8.1344,1.9912,472.57
21/11/2021 22:56:45,0,4.94339,0.91655,2.44361,1.14517,0,9.10213,2.02538,472.57
22/11/2021 00:01:58,0,4.94339,0.703186,2.17321,1.18385,0,10.0533,2.05053,472.57
22/11/2021 01:07:11,0,4.94339,0.952674,2.44126,1.22161,0,10.9886,2.06856,472.57
22/11/2021 02:12:24,0,4.94339,0.816484,2.21859,1.25908,0,11.9151,2.08293,472.57
22/11/2021 03:17:37,0,3.46958,0.692738,1.83429,1.2952,0,12.7484,2.07985,472.57
22/11/2021 04:22:50,0,5.18311,0.948969,2.50381,0.886417,0,13.2513,2.02662,472.57
22/11/2021 05:28:03,0,4.85494,0.945764,2.48414,0.92546,0,14.208,2.04505,472.57
22/11/2021 06:33:16,0,4.85494,0.883452,2.37287,0.965489,0,15.1797,2.06363,472.57
22/11/2021 07:38:29,0,4.85494,-0.0124344,0,0.982195,0,15.5852,2.07138,0
22/11/2021 08:43:42,0,4.85494,-0.00388653,0,0.979225,0,15.5131,2.0618,0
22/11/2021 09:48:55,0,4.85494,-0.00939769,0,0.975354,0,15.4191,2.04931,0
22/11/2021 10:54:08,0,4.85494,-0.0559905,0,0.970182,0,15.2932,2.03257,0
22/11/2021 11:59:21,0,4.85494,-0.0152893,-0.0248161,0.966051,0,-0.0718509,-0.193142,472.57
22/11/2021 13:04:34,0,4.85494,0.943311,2.58666,1.00576,0,0.89219,1.14295,472.57
22/11/2021 14:09:47,0,4.85494,0.886486,2.46149,1.04603,0,1.86873,1.57075,472.57
22/11/2021 15:15:00,0,3.37378,0.701167,1.88946,1.08505,0,2.7712,1.73319,472.57
22/11/2021 16:20:13,0,5.10686,0.958193,2.58887,0.73725,0,3.29225,1.64003,472.57
22/11/2021 17:25:26,0,4.7879,0.970102,2.60995,0.778561,0,4.29064,1.77551,472.57
22/11/2021 18:30:39,0,4.7879,0.951464,2.55427,0.820758,0,5.30124,1.87641,472.57
22/11/2021 19:35:52,0,4.7879,0.906356,2.43172,0.861903,0,6.28837,1.9443,472.57
22/11/2021 20:41:05,0,4.7879,0.942489,2.44232,0.903357,0,7.27862,1.99773,472.57
22/11/2021 21:46:18,0,4.7879,0.92449,2.47179,0.944297,0,8.25872,2.03814,472.57
22/11/2021 22:51:31,0,4.7879,0.915483,2.40382,0.984963,0,9.23458,2.07002,472.57
22/11/2021 23:56:44,0,4.7879,0.871074,2.38082,1.0249,0,10.1907,2.0925,472.57
23/11/2021 01:01:57,0,4.7879,0.930401,2.37837,1.06481,0,11.1439,2.11127,472.57
23/11/2021 02:07:10,0,4.7879,0.803148,2.03654,1.1042,0,12.0867,2.12543,472.57
23/11/2021 03:12:23,0,3.31292,0.756909,1.63965,1.14105,0,12.9368,2.12234,472.57
23/11/2021 04:17:36,0,5.02108,0.910574,2.47482,0.773069,0,13.4441,2.06674,472.57
23/11/2021 05:22:49,0,4.71642,0.940674,2.44949,0.813858,0,14.418,2.08547,472.57
23/11/2021 06:28:02,0,4.71642,0.924102,2.42471,0.85517,0,15.3922,2.10193,472.57
23/11/2021 07:33:15,0,4.71642,-0.0126476,0,0.875214,0,15.8649,2.10943,0
23/11/2021 08:38:28,0,4.71642,-0.00583555,0,0.872729,0,15.8063,2.10164,0
23/11/2021 09:43:41,0,4.71642,-0.02421,0,0.869051,0,15.718,2.08989,0
23/11/2021 10:48:54,0,4.71642,-0.0217029,0,0.864826,0,15.6199,2.07686,0
23/11/2021 11:54:07,0,4.71642,-0.0138486,-0.0113307,0.861256,0,-0.0438988,-0.129469,472.57
23/11/2021 12:59:20,0,4.71642,0.9739,2.66305,0.898515,0,0.83421,1.11499,472.57
23/11/2021 14:04:33,0,4.71642,0.91972,2.49717,0.940994,0,1.83597,1.58716,472.57
23/11/2021 15:09:46,0,3.24278,0.528839,0.960637,0.98047,0,2.76568,1.76619,472.57
23/11/2021 16:14:59,0,4.95651,0.962552,2.62284,0.66171,0,3.26727,1.65474,472.57
23/11/2021 17:20:12,0,4.64311,0.96549,2.57611,0.704,0,4.26714,1.7902,472.57
23/11/2021 18:25:25,0,4.64311,0.947129,2.53513,0.747753,0,5.28063,1.89085,472.57
23/11/2021 19:30:38,0,4.64311,0.942176,2.53137,0.790204,0,6.26616,1.95719,472.57
23/11/2021 20:35:51,0,4.64311,0.864525,2.40731,0.832741,0,7.25369,2.00908,472.57
23/11/2021 21:41:04,0,4.64311,0.885376,2.41602,0.875412,0,8.24656,2.05187,472.57
23/11/2021 22:46:17,0,4.64311,0.909595,2.39306,0.917365,0,9.21827,2.08173,472.57
23/11/2021 23:51:30,0,4.64311,0.901072,2.41457,0.959097,0,10.187,2.10591,472.57
24/11/2021 00:56:43,0,4.64311,0.931399,2.39571,1.00013,0,11.1439,2.12431,472.57
24/11/2021 02:01:56,0,4.64311,0.907442,2.40266,1.04122,0,12.0936,2.13875,472.57
24/11/2021 03:07:09,0,3.1792,0.178981,1.01678,1.0789,0,12.9669,2.13848,472.57
24/11/2021 04:12:22,0,4.87579,0.848024,2.30634,0.7241,0,13.5636,2.0953,472.57
24/11/2021 05:17:35,0,4.87579,0.973568,2.54839,0.763843,0,14.5307,2.11159,472.57
24/11/2021 06:22:48,0,4.87579,0.910275,2.37536,0.803552,0,15.4987,2.12634,472.57
24/11/2021 07:28:01,0,4.87579,-0.0003364,0,0.82313,0,15.976,2.12375,0
24/11/2021 08:33:14,0,4.87579,-8.46195e-05,0,0.821733,0,15.942,2.11922,0
24/11/2021 09:38:27,0,4.87579,-1.83445e-05,0,0.819608,0,15.8902,2.11233,0
24/11/2021 10:43:40,0,4.87579,-0.000257676,0,0.815719,0,15.7936,2.0995,0
24/11/2021 11:48:53,0,4.87579,-8.84842e-08,-4.91113e-06,0.812007,0,-0.0343272,-0.112124,472.57
24/11/2021 12:54:06,0,4.87579,0.992863,2.7498,0.847255,0,0.824983,1.1534,472.57
24/11/2021 13:59:19,0,4.87579,0.938871,2.53643,0.887775,0,1.8151,1.61506,472.57
24/11/2021 15:04:32,0,4.87579,0.857145,2.33009,0.927245,0,2.77452,1.80988,472.57
24/11/2021 16:09:45,0,5.89738,-0.06862,0.660897,0.790408,0,3.47625,1.78995,472.57
